tags: active-korean unit-3-reason


## 어휘

[sound:이유.mp3]	이유 <span class="small light">/ 원인</span>	raison <span class="small light">/ cause</span><ul><li>raison : ce qui explique, justifie un fait, un acte</li><li>cause : ce qui produit quelque chose</li></ul>

[sound:전혀.mp3]	전혀	(pas) du tout
[sound:꿈.mp3]	꿈	rêve
[sound:파업.mp3]	파업	grève
[sound:뉴스.mp3]	뉴스	nouvelles, actualités<p class="small">(angl. “news”)</p>
[sound:설렁탕.mp3]	설렁탕	seolleongtang<ul><li>Le seolleongtang est un <span class="em">bouillon</span> coréen à base d'<span class="em">os de bœuf</span> (principalement de cuisse), de poitrine et d'autres morceaux. C'est un plat local de Séoul. Il a un aspect laiteux blanc cassé et nuageux et est normalement consommé avec du riz et plusieurs plats d'accompagnement ; le riz est parfois ajouté directement à la soupe.</li><li><span class="em">국</span> et <span class="em">탕</span> sont généralement regroupés et considérés comme le même type de plats de soupe. C'est l'un des composants les plus élémentaires d'un repas coréen, avec le 밥 (riz) et les 반찬 (accompagnements). Généralement, les noms des soupes plus légères avec des légumes sont suffixés avec -국, tandis que les soupes plus lourdes et plus épaisses faites avec des ingrédients plus solides sont souvent appelées 탕.</li></ul>
[sound:크리스마스.mp3]	크리스마스	Noël<p class="small">(angl. “Christmas”)</p>
[sound:프로그램.mp3]	프로그램	programme, émission<p class="small">(angl. “program”)</p>
[sound:모임.mp3]	모임	réunion, assemblée
[sound:문자.mp3]	문자	message textuel, texto, SMS
[sound:혼자.mp3]	혼자	seul
[sound:매진.mp3]	매진	épuisé<p class="small">(angl. “sold out”)</p>

[sound:기분_좋은.mp3]	기분 좋은<p class="small">(&ne;&nbsp;기분 나쁜)</p>	plaisant, agréable<p class="small">(&ne;&nbsp;déplaisant, désagréable)</p>
[sound:기분_나쁜.mp3]	기분 나쁜<p class="small">(&ne;&nbsp;기분 좋은)</p>	déplaisant, désagréable<p class="small">(&ne;&nbsp;plaisant, agréable)</p>

[sound:끝내다.mp3]	끝내다	finir, terminer <span class="small">(qq chose)</span><ul><li>verbe <span class="em">transitif</span> (il introduit un complément d'objet) : (S) termine (X)</li></ul>

[sound:거절하다.mp3]	거절하다	refuser

[sound:마음.mp3]	마음	cœur, esprit
[sound:마음에_들다.mp3]	마음에 들다	aimer<p class="small">(litt. “entrer dans le cœur/l'esprit de qq'un”)</p>

[sound:시끄럽다.mp3]	시끄럽다	être bruyant



## 핵심 대화

[sound:중국어를_해요.mp3]	<ul><li>중국어<span class="light">(를)</span> 해요?</li><li>아니요, 못 해요.</li></ul>	<ul><li>Parles-tu chinois ?</li><li>Non, je ne peux pas.</li></ul>

[sound:어제_학교에_갔어요.mp3]	<ul><li>어제 학교에 갔어요?</li><li>아니요, 못 갔어요.</li></ul>	<ul><li>Hier es-tu allé à l'école ?</li><li>Non, je ne pouvais pas y aller.</li></ul>

[sound:왜_영화를_못_봤어요.mp3]	<ul><li>왜 영화를 못 봤어요?</li><li>표가 없어서 못 봤어요.</li></ul>	<ul><li>Pourquoi n'as-tu pas pu voir le film ?</li><li>Je n'ai pas pu le voir parce que je n'avais pas de billet.</li></ul>

[sound:왜_김치를_못_먹어요.mp3]	<ul><li>왜 김치를 못 먹어요?</li><li>매워서 못 먹어요.</li></ul>	<ul><li>Pourquoi ne peux-tu pas manger de kimchi ?</li><li>Je ne peux pas en manger parce que c'est épicé.</li></ul>

[sound:피곤해서_책을_못_읽어요.mp3]	<ul>피곤해서 책을 못 읽어요.</ul>	<ul>Je ne peux pas lire de livres parce que je suis fatigué.</ul>
[sound:구두가_비싸서_안_샀어요.mp3]	<ul>구두가 비싸서 안 샀어요.</ul>	<ul>Je n'ai pas acheté les chaussures parce qu'elles étaient chères.</ul>
[sound:옷이_작아서_못_입어요.mp3]	<ul>옷이 작아서 못 입어요.</ul>	<ul>Je ne peux pas porter ce vêtement parce ce qu'il est <span class="light">(trop)</span> petit.</ul>
[sound:길이_복잡해서_지하철을_타요.mp3]	<ul>길이 복잡해서 지하철을 타요.</ul>	<ul>Je prends le métro parce qu'il y a des embouteillages.</ul>

[sound:왜_케이크를_샀어요.mp3]	<ul><li>왜 케이크를 샀어요?</li><li>친구 생일<span class="em">이라서</span> 케이크를 샀어요.</li></ul>	<ul><li>Pourquoi as-tu acheté un gâteau ?</li><li>J'ai acheté un gâteau parce que c'est l'anniversaire d'un ami.</li></ul>

[sound:휴가라서_회사에_안_가요.mp3]	<ul>휴가<span class="em">라서</span> 회사에 안 가요.</ul>	<ul>Je ne vais pas travailler parce que je suis en vacances.</ul>
[sound:생일이라서_파티를_해요.mp3]	<ul>생일<span class="em">이라서</span> 파티를 해요.</ul>	<ul>On fait la fête parce que c'est un anniversaire.</ul>
[sound:세일이라서_백화점에_사람이_많이_있어요.mp3]	<ul>세일<span class="em">이라서</span> 백화점에 사람이 많이 있어요.</ul>	<ul>Il y a beaucoup de monde dans le grand magasin parce qu'il y a des soldes.</ul>
[sound:한국_사람이라서_김치를_좋아해요.mp3]	<ul>한국 사람<span class="em">이라서</span> 김치를 좋아해요.</ul>	<ul>Comme je suis coréen, j'aime le kimchi.</ul>

